CODI_10;ORDENACIO_ALFABETICA;NOM COMPLERT;ADREÇA;MUNICIPI;TELÈFON;FAX;TRACTAMENT;PRESIDENT;NOM;COGNOM1;COGNOM2;PARTIT_POLITIC;SEXE;CÀRREC;GERENT;CIF;COMARCA;CODCOMARCA;PROVINCIA;CODIPROV;CAPICOM;ANY_CENS;CENS;CODITIPUS;SUPERFICIE;ARTICLE;NOMTIPUS;CODIPOSTAL;SECRETARI;HORARI;DISSOLT;SIGLACOM;ALTURA;CODIPARE;TIPUSPARE;NOMPARE;HD;NOM_CAPITAL;E_MAIL;WEB;PARTIT_JUDICIAL;PARTIT_ELECTORAL;GENTILICI;LOCALITAT_CP;DELEGACIO_GOVERN;MUNICAT;AMBIT;SITUA_GEO_MUNICIPI;SITUA_GEO_COMARCA;PLANOL_CARRERS;SALUTACIO;DATA_ACTUALITZACIO
2501170005;Alcarràs;Ajuntament d'Alcarràs;Pl. Església, 1;Alcarràs;973-790004;973-791431;Il·lm. Sr.;Manuel Ezquerra Tomàs;Manuel;Ezquerra;Tomàs;SA;Senyor;Alcalde President;;P2501100H;Segrià;8103320002;Lleida;8002550006;N;2018;9422;2;114,65;    ;Municipis;25180;;tots els dies de 8.00 a 14.30 hores;N;SI;137;;;;H;Alcarràs;ajuntament@alcarras.ddl.net;http://alcarras.cat;Lleida;Lleida;carrassins;Alcarràs;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501170005;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25011&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250117;Benvolgut alcalde;26/07/2019
2501220002;Alcoletge;Ajuntament d'Alcoletge;Sitjar, 2;Alcoletge;973-196011;973-196065;Il·lm. Sr.;Josep Maria Gras Charles;Josep Maria;Gras;Charles;PRIMÀRIES;Senyor;Alcalde President;;P2501200F;Segrià;8103320002;Lleida;8002550006;N;2018;3419;2;16,41;    ;Municipis;25660;;dima. dime. dij. de 8h-15h / dijous 17h-19h;N;SI;213;;;;H;Alcoletge;ajuntament@alcoletge.cat;http://alcoletge.cat;Lleida;Lleida;;Alcoletge;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501220002;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25012&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250122;Benvolgut alcalde;26/07/2019
4300560009;Alcover;Ajuntament d'Alcover;Pl. Nova, 3;Alcover;977-760441;977-760541;Il·lm. Sr.;Robert Figueras Roca;Robert;Figueras;Roca;A.P.C;Senyor;Alcalde President;;P4300500H;Alt Camp;8100170005;Tarragona;8004330008;N;2018;5108;2;46,28;    ;Municipis;43460;;;N;AC;243;;;;H;Alcover;ajuntament@alcover.cat;http://www.alcover.cat;Valls;Valls;alcoverencs;Alcover;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300560009;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43005&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430056;Benvolgut alcalde;26/07/2019
4390440003;Aldea;Ajuntament de l'Aldea;Av. Catalunya, s/n;L'Aldea;977-450012;977-450863;Il·lm. Sr.;Xavier Royo Franch;Xavier;Royo;Franch;JUNTS;Senyor;Alcalde President;;P4318400A;Baix Ebre;8100940003;Tarragona;8004330008;N;2018;4137;2;35,5;  L';Municipis;43896;;;N;BB;9;;;;H;L'Aldea;alcaldia@laldea.org;http://www.laldea.org;Tortosa;Tortosa;aldeans;L'Aldea;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4390440003;Terres de l'Ebre;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43904&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=439044;Benvolgut alcalde;26/07/2019
4300690004;Aldover;Ajuntament d'Aldover;Pl. Església, 3;Aldover;977-473202;977-473202;Il·lma. Sra.;Rosalia Pegueroles Gisbert;Rosalia;Pegueroles;Gisbert;ERCA-AM;Senyora;Alcaldessa Presidenta;;P4300600F;Baix Ebre;8100940003;Tarragona;8004330008;N;2018;838;2;20,26;    ;Municipis;43591;;;N;BB;14;;;;D;Aldover;aj.aldover@altanet.org;http://www.aldover.oasi.org;Tortosa;Tortosa;aldoverencs;Aldover;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300690004;Terres de l'Ebre;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43006&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430069;Benvolguda alcaldessa;26/07/2019
4300750006;Aleixar;Ajuntament de l'Aleixar;Pl. Vila, 5;L'Aleixar;977-815005;977-815800;Il·lm. Sr.;Antoni Abelló Grau;Antoni;Abelló;Grau;JxCAT;Senyor;Alcalde President;;P4300700D;Baix Camp;8100810007;Tarragona;8004330008;N;2018;864;2;26,15;  L';Municipis;43381;;;N;BC;262;;;;H;L'Aleixar;aj.aleixar@altanet.org;http://www.aleixar.altanet.org;Reus;Reus;aleixarencs;L'Aleixar;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300750006;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43007&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430075;Benvolgut alcalde;26/07/2019
0800390004;Alella;Ajuntament d'Alella;Pl. Ajuntament, 1;Alella;93-5552339;93-5400328;Il·lm. Sr.;Marc Almendro i Campillo;Marc;Almendro;i Campillo;ERC+SxA -;Senyor;Alcalde President;;P0800300F;Maresme;8102130008;Barcelona;8000840003;N;2018;9764;2;9,68;    ;Municipis;08328;;;N;MM;90;;;;H;Alella;ajuntament@alella.cat;http://www.alella.cat;Mataró;Mataró;alellencs;Alella;Barcelona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0800390004;Metropolità;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08003&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|21&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080039;Benvolgut alcalde;26/07/2019
4300810007;Alfara de Carles;Ajuntament d'Alfara de Carles;Nou, 4;Alfara de Carles;977-455005;977-455005;Il·lm. Sr.;Jordi Forné Ribé;Jordi;Forné;Ribé;EA - AM;Senyor;Alcalde President;;P4300800B;Baix Ebre;8100940003;Tarragona;8004330008;N;2018;368;2;64,06;    ;Municipis;43528;;;N;BB;334;;;;H;Alfara de Carles;jroyo@alfaracarles.cat;http://www.alfaracarles.cat;Tortosa;Tortosa;alfarencs;Alfara de Carles;Terres de l'Ebre;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300810007;Terres de l'Ebre;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43008&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430081;Benvolgut alcalde;26/07/2019
2501380001;Alfarràs;Ajuntament d'Alfarràs;Av. Catalunya, 16;Alfarràs;973-760007;973-761286;Il·lm. Sr.;Joan Carles García Guillamón;Joan Carles;García;Guillamón;JXCAT;Senyor;Alcalde President;;P2501300D;Segrià;8103320002;Lleida;8002550006;N;2018;2822;2;11,51;    ;Municipis;25120;;;N;SI;281;;;;H;Alfarràs;ajuntament@alfarras.ddl.net;http://www.ajuntamentalfarras.cat;Balaguer;Balaguer;alfarrassins;Alfarràs;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501380001;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25013&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250138;Benvolgut alcalde;26/07/2019
2501430008;Alfés;Ajuntament d'Alfés;Pl. de la Bassa, s/n;Alfés;973-136005;973-136005;Il·lm. Sr.;Hilari Guiu Sentís;Hilari;Guiu;Sentís;JxCAT;Senyor;Alcalde President;;P2501400B;Segrià;8103320002;Lleida;8002550006;N;2018;313;2;32,09;    ;Municipis;25161;;;N;SI;236;;;;H;Alfés;ajuntament@alfes.cat;http://www.alfes.cat;Lleida;Lleida;;Alfés;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501430008;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25014&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250143;Benvolgut alcalde;26/07/2019
4300940003;Alforja;Ajuntament d'Alforja;Pl. Mercadal, 13;Alforja;977-816008;977-816232;Il·lm. Sr.;Joan Josep García Rodríguez;Joan Josep;García;Rodríguez;JxCAT;Senyor;Alcalde President;;P4300900J;Baix Camp;8100810007;Tarragona;8004330008;N;2018;1788;2;38,02;    ;Municipis;43365;;;N;BC;374;;;;H;Alforja;ajuntament@alforja.cat;http://www.alforja.cat;Reus;Reus;alforgencs;Alforja;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300940003;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43009&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430094;Benvolgut alcalde;26/07/2019
2501560009;Algerri;Ajuntament d'Algerri;Plaça Major, 1;Algerri;973-426013;973-426187;Il·lm. Sr.;Miquel Plensa Martínez;Miquel;Plensa;Martínez;IA-AM;Senyor;Alcalde President;;P2501500I;Noguera;8102340003;Lleida;8002550006;N;2018;399;2;54,12;    ;Municipis;25130;;Tots els dies de 17 a 21;N;NG;345;;;;H;Algerri;ajuntament@algerri.ddl.net;http://www.ccnoguera.cat/algerri;Balaguer;Balaguer;;Algerri;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501560009;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25015&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250156;Benvolgut alcalde;26/07/2019
2501690004;Alguaire;Ajuntament d'Alguaire;Pl. Església, 21;Alguaire;973756006;973756837;Il·lm. Sr.;Antoni Perea Hervera;Antoni;Perea;Hervera;ME;Senyor;Alcalde President;;P2501600G;Segrià;8103320002;Lleida;8002550006;N;2018;2937;2;50,26;    ;Municipis;25125;;;N;SI;304;;;;H;Alguaire;ajuntament@alguaire.cat;http://www.alguaire.cat;Balaguer;Balaguer;alguairencs;Alguaire;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501690004;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25016&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250169;Benvolgut alcalde;26/07/2019
2501750006;Alins;Ajuntament d'Alins;Plaça Ajuntament, s/n;Alins;973-624405;973-624388;Il·lm. Sr.;Manel Pérez Cantalosella;Manel;Pérez;Cantalosella;EV;Senyor;Alcalde President;;P2501700E;Pallars Sobirà;8102650006;Lleida;8002550006;N;2018;290;2;183,84;    ;Municipis;25574;;;N;PS;1048;;;;H;Alins;ajuntament@alins.ddl.net;http://alins.ddl.net;Tremp;Tremp;;Alins;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501750006;Alt Pirineu i Aran;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25017&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|26&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250175;Benvolgut alcalde;26/07/2019
4301080001;Alió;Ajuntament d'Alió;Jaume I, 7;Alió;977-601926;977-614956;Il·lm. Sr.;Francisco Jofre Vallvé;Francisco;Jofre;Vallvé;IPA - CP;Senyor;Alcalde President;;P4301000H;Alt Camp;8100170005;Tarragona;8004330008;N;2018;426;2;7,23;    ;Municipis;43813;;;N;AC;263;;;;H;Alió;aj.alio@altanet.org;http://www.alio.oasi.org;Valls;Valls;alionencs;Alió;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4301080001;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43010&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430108;Benvolgut alcalde;26/07/2019
2501940003;Almacelles;Ajuntament d'Almacelles;Pl. de la Vila, 1;Almacelles;973-741212;973-740532;Il·lm. Sr.;Josep Ramon Ibarz Gilart;Josep Ramon;Ibarz;Gilart;JxCAT;Senyor;Alcalde President;;P2501900A;Segrià;8103320002;Lleida;8002550006;N;2018;6789;2;48,86;    ;Municipis;25100;;;N;SI;247;;;;H;Almacelles;ajuntament@almacelles.cat;http://almacelles.ddl.net;Lleida;Lleida;almacellencs;Almacelles;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501940003;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25019&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250194;Benvolgut alcalde;26/07/2019
2502080001;Almatret;Ajuntament d'Almatret;Major, 2;Almatret;973-138013;973-138067;Il·lma. Sra.;Jennifer Nadal Godinez;Jennifer;Nadal;Godinez (independent);JxCAT - JU;Senyora;Alcaldessa Presidenta;;P2502000I;Segrià;8103320002;Lleida;8002550006;N;2018;314;2;56,5;    ;Municipis;25187;;tots els dies de 9h-14h i de 16h-19,30h;N;SI;462;;;;D;Almatret;ajuntament@almatret.cat;http://almatret.cat;Lleida;Lleida;almatretans;Almatret;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2502080001;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25020&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250208;Benvolguda alcaldessa;26/07/2019
2502150006;Almenar;Ajuntament d'Almenar;Pl. Vila, 10;Almenar;973-770013;973-770449;Il·lma. Sra.;Ma. Teresa Malla Aige;Ma. Teresa;Malla;Aige;ERC-AM;Senyora;Alcaldessa Presidenta;;P2502100G;Segrià;8103320002;Lleida;8002550006;N;2018;3453;2;66,47;    ;Municipis;25126;;tots els dies de 8h-15h;N;SI;329;;;;D;Almenar;ajuntament@almenar.ddl.net;http://almenar.ddl.net;Balaguer;Balaguer;almenarencs;Almenar;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2502150006;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25021&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250215;Benvolguda alcaldessa;26/07/2019
4301150006;Almoster;Ajuntament d'Almoster;Pare Aymami, 14;Almoster;977-855110;977-855702;Il·lm. Sr.;Àngel Xifré Arroyo;Àngel;Xifré;Arroyo;ERC - AM;Senyor;Alcalde President;;P4301100F;Baix Camp;8100810007;Tarragona;8004330008;N;2018;1342;2;6,03;    ;Municipis;43393;;;N;BC;290;;;;H;Almoster;aj.almoster@altanet.org;http://www.almoster.cat;Reus;Reus;almosterencs;Almoster;Tarragona;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4301150006;Camp de Tarragona;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43011&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430115;Benvolgut alcalde;26/07/2019
2502200000;Alòs de Balaguer;Ajuntament d'Alòs de Balaguer;Major, 4;Alòs de Balaguer;973-417004;973-417009;Il·lm. Sr.;Lluis Soldevila Cuadrat;Lluis;Soldevila;Cuadrat;JxCAT;Senyor;Alcalde President;;P2502200E;Noguera;8102340003;Lleida;8002550006;N;2018;131;2;68,71;    ;Municipis;25737;;dil. dima. dij. div. 9,30h-13,30h;N;NG;297;;;;H;Alòs de Balaguer;ajuntament@alosbalaguer.cat;http://alosbalaguer.ddl.net;Balaguer;Balaguer;alosencs;Alòs de Balaguer;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2502200000;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25022&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250220;Benvolgut alcalde;26/07/2019
1700620002;Alp;Ajuntament d'Alp;Av. Tossa d'Alp, 6;Alp;972-890017;972-890812;Il·lm. Sr.;Carles Adserà Guillen;Carles;Adserà;Guillen;End-Cerd;Senyor;Alcalde President;;P1700600H;Cerdanya;8101540003;Girona;8001760009;N;2018;1559;2;44,06;    ;Municipis;17538;;Dilluns a divendres 8h-15h.;N;CD;1158;;;;H;Alp;ajuntament@alp2500.cat;http://www.alp2500.cat;Puigcerdà;Puigcerdà;alpencs;Alp;Alt Pirineu i Aran;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1700620002;Alt Pirineu i Aran;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17006&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|15&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170062;Benvolgut alcalde;26/07/2019
0800440003;Alpens;Ajuntament d'Alpens;Pl. Major, 15;Alpens;93-8578075;938578032;Il·lma. Sra.;Montserrat Barniol Carcasona;Montserrat;Barniol;Carcasona;GdA - AM;Senyora;Alcaldessa Presidenta;;P0800400D;Osona;8102490004;Barcelona;8000840003;N;2018;273;2;13,81;    ;Municipis;08587;;Dl. Dt. Dc i Dv. de 9.00 a 14.00 hores  i Dl de 16.00 a 19.00 hores;N;OS;855;;;;D;Alpens;alpens@diba.cat;http://alpens.cat;Vic;Berga;alpensins;Alpens;Catalunya Central;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0800440003;Comarques Centrals;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08004&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|24&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080044;Benvolguda alcaldessa;26/07/2019
2502360009;Alpicat;Ajuntament d'Alpicat;Lleida, 42;Alpicat;973-736006;973-736049;Il·lm. Sr.;Joan Gilart Escuer;Joan;Gilart;Escuer;JxCAT;Senyor;Alcalde President;;P2502300C;Segrià;8103320002;Lleida;8002550006;N;2018;6230;2;15,25;    ;Municipis;25110;;;N;SI;264;;;;H;Alpicat;ajuntament@alpicat.cat;http://www.alpicat.cat;Lleida;Lleida;alpìcatins;Alpicat;Lleida;www.municat.gencat.cat#http://aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2502360009;Ponent;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25023&FIT=True;www.municat.gencat.cat#http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True;http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250236;Benvolgut alcalde;26/07/2019
